orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employees.lastName,employees.firstName,employees.title,productName,supplierID,categoryID,quantityPerUnit,unitPrice.1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,suppliers.companyName,suppliers.contactName,suppliers.contactTitle
10434,FOLKO,3,1997-02-03,1997-03-03,1997-02-13,2,17.92,76,14.4,18,0.15,Folk och fä HB,Maria Larsson,Owner,Leverling,Janet,Sales Representative,Lakkalikööri,23,1,500 ml,18,57,0,20,0,Beverages,Karkki Oy,Anne Heikkonen,Product Manager
10435,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,9.21,2,15.2,10,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10435,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,9.21,22,16.8,12,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21,104,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10435,CONSH,8,1997-02-04,1997-03-18,1997-02-07,2,9.21,72,27.8,10,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,156.66,46,9.6,5,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,156.66,56,30.4,40,0.1,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,156.66,64,26.6,30,0.1,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10436,BLONP,3,1997-02-05,1997-03-05,1997-02-11,2,156.66,75,6.2,24,0.1,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Beverages,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10437,WARTH,8,1997-02-05,1997-03-05,1997-02-12,1,19.97,53,26.2,15,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,8.24,19,7.3,15,0.2,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,8.24,34,11.2,20,0.2,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10438,TOMSP,3,1997-02-06,1997-03-06,1997-02-14,2,8.24,57,15.6,15,0.2,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,4.07,12,30.4,15,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38,86,0,0,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,4.07,16,13.9,16,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,4.07,64,26.6,6,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10439,MEREP,6,1997-02-07,1997-03-07,1997-02-10,3,4.07,74,8,30,0,Mère Paillarde,Jean Fresnière,Marketing Assistant,Suyama,Michael,Sales Representative,Longlife Tofu,4,7,5 kg pkg.,10,4,20,5,0,Produce,Tokyo Traders,Yoshi Nagase,Marketing Manager
10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,86.53,2,15.2,45,0.15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,86.53,16,13.9,49,0.15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,86.53,29,99,24,0.15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10440,SAVEA,4,1997-02-10,1997-03-10,1997-02-28,2,86.53,61,22.8,90,0.15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Peacock,Margaret,Sales Representative,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10441,OLDWO,3,1997-02-10,1997-03-24,1997-03-14,2,73.02,27,35.1,50,0,Old World Delicatessen,Rene Phillips,Sales Representative,Leverling,Janet,Sales Representative,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,49,0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10442,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,47.94,11,16.8,30,0,Ernst Handel,Roland Mendel,Sales Manager,Leverling,Janet,Sales Representative,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10442,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,47.94,54,5.9,80,0,Ernst Handel,Roland Mendel,Sales Manager,Leverling,Janet,Sales Representative,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10442,ERNSH,3,1997-02-11,1997-03-11,1997-02-18,2,47.94,66,13.6,60,0,Ernst Handel,Roland Mendel,Sales Manager,Leverling,Janet,Sales Representative,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17,4,100,20,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10443,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,13.95,11,16.8,6,0.2,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10443,REGGC,8,1997-02-12,1997-03-12,1997-02-14,1,13.95,28,36.4,12,0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,3.5,17,31.2,10,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd.,Ian Devling
10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,3.5,26,24.9,15,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,3.5,35,14.4,8,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10444,BERGS,3,1997-02-12,1997-03-12,1997-02-21,3,3.5,41,7.7,30,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10445,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,9.3,39,14.4,6,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10445,BERGS,3,1997-02-13,1997-03-13,1997-02-20,1,9.3,54,5.9,15,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,14.68,19,7.3,12,0.1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,14.68,24,3.6,20,0.1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,14.68,31,10,3,0.1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,1,14.68,52,5.6,15,0.1,Toms Spezialitäten,Karin Josephs,Marketing Manager,Suyama,Michael,Sales Representative,Filo Mix,24,5,16 - 2 kg boxes,7,38,0,25,0,Grains/Cereals,G'day, Mate,Wendy Mackenzie
10447,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,68.66,19,7.3,40,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10447,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,68.66,65,16.8,35,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10447,RICAR,4,1997-02-14,1997-03-14,1997-03-07,2,68.66,71,17.2,2,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Peacock,Margaret,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10448,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,38.82,26,24.9,6,0,Rancho grande,Sergio Gutiérrez,Sales Representative,Peacock,Margaret,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10448,RANCH,4,1997-02-17,1997-03-17,1997-02-24,2,38.82,40,14.7,20,0,Rancho grande,Sergio Gutiérrez,Sales Representative,Peacock,Margaret,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10449,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,53.3,10,24.8,14,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10449,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,53.3,52,5.6,20,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Filo Mix,24,5,16 - 2 kg boxes,7,38,0,25,0,Grains/Cereals,G'day, Mate,Wendy Mackenzie
10449,BLONP,3,1997-02-18,1997-03-18,1997-02-27,2,53.3,62,39.4,35,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Leverling,Janet,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10450,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,7.23,10,24.8,20,0.2,Victuailles en stock,Mary Saveley,Sales Agent,Callahan,Laura,Inside Sales Coordinator,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10450,VICTE,8,1997-02-19,1997-03-19,1997-03-11,2,7.23,54,5.9,6,0.2,Victuailles en stock,Mary Saveley,Sales Agent,Callahan,Laura,Inside Sales Coordinator,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,189.09,55,19.2,120,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Pâté chinois,25,6,24 boxes x 2 pies,24,115,0,20,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,189.09,64,26.6,35,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,189.09,65,16.8,28,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10451,QUICK,4,1997-02-19,1997-03-05,1997-03-12,3,189.09,77,10.4,55,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Peacock,Margaret,Sales Representative,Original Frankfurter grüne Soße,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10452,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,140.26,28,36.4,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10452,SAVEA,8,1997-02-20,1997-03-20,1997-02-26,1,140.26,44,15.5,100,0.05,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10453,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,25.36,48,10.2,15,0.1,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Chocolade,22,3,10 pkgs.,12.75,15,70,25,0,Confections,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager
10453,AROUT,1,1997-02-21,1997-03-21,1997-02-26,2,25.36,70,12,25,0.1,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd.,Ian Devling
10454,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,2.74,16,13.9,20,0.2,La maison d'Asie,Annette Roulet,Sales Manager,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10454,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,2.74,33,2,20,0.2,La maison d'Asie,Annette Roulet,Sales Manager,Peacock,Margaret,Sales Representative,Geitost,15,4,500 g,2.5,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10454,LAMAI,4,1997-02-21,1997-03-21,1997-02-25,3,2.74,46,9.6,10,0.2,La maison d'Asie,Annette Roulet,Sales Manager,Peacock,Margaret,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,180.45,39,14.4,20,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Chartreuse verte,18,1,750 cc per bottle,18,69,0,5,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,180.45,53,26.2,50,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,180.45,61,22.8,25,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10455,WARTH,8,1997-02-24,1997-04-07,1997-03-03,2,180.45,71,17.2,30,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10456,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,8.12,21,8,40,0.15,Königlich Essen,Philip Cramer,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10456,KOENE,8,1997-02-25,1997-04-08,1997-02-28,2,8.12,49,16,21,0.15,Königlich Essen,Philip Cramer,Sales Associate,Callahan,Laura,Inside Sales Coordinator,Maxilaku,23,3,24 - 50 g pkgs.,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10457,KOENE,2,1997-02-25,1997-03-25,1997-03-03,1,11.57,59,44,36,0,Königlich Essen,Philip Cramer,Sales Associate,Fuller,Andrew,"Vice President, Sales",Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,26,24.9,30,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,28,36.4,30,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,43,36.8,20,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,56,30.4,15,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10458,SUPRD,7,1997-02-26,1997-03-26,1997-03-04,3,147.06,71,17.2,50,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,King,Robert,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10459,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,25.09,7,24,16,0.05,Victuailles en stock,Mary Saveley,Sales Agent,Peacock,Margaret,Sales Representative,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30,15,0,10,0,Produce,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
10459,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,25.09,46,9.6,20,0.05,Victuailles en stock,Mary Saveley,Sales Agent,Peacock,Margaret,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10459,VICTE,4,1997-02-27,1997-03-27,1997-02-28,2,25.09,72,27.8,40,0,Victuailles en stock,Mary Saveley,Sales Agent,Peacock,Margaret,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10460,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,16.27,68,10,21,0.25,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10460,FOLKO,8,1997-02-28,1997-03-28,1997-03-03,1,16.27,75,6.2,4,0.25,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Beverages,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10461,LILAS,1,1997-02-28,1997-03-28,1997-03-05,3,148.61,21,8,40,0.25,LILA-Supermercado,Carlos González,Accounting Manager,Davolio,Nancy,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10461,LILAS,1,1997-02-28,1997-03-28,1997-03-05,3,148.61,30,20.7,28,0.25,LILA-Supermercado,Carlos González,Accounting Manager,Davolio,Nancy,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10461,LILAS,1,1997-02-28,1997-03-28,1997-03-05,3,148.61,55,19.2,60,0.25,LILA-Supermercado,Carlos González,Accounting Manager,Davolio,Nancy,Sales Representative,Pâté chinois,25,6,24 boxes x 2 pies,24,115,0,20,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10462,CONSH,2,1997-03-03,1997-03-31,1997-03-18,1,6.17,13,4.8,1,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Fuller,Andrew,"Vice President, Sales",Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10462,CONSH,2,1997-03-03,1997-03-31,1997-03-18,1,6.17,23,7.2,21,0,Consolidated Holdings,Elizabeth Brown,Sales Representative,Fuller,Andrew,"Vice President, Sales",Tunnbröd,9,5,12 - 250 g pkgs.,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10463,SUPRD,5,1997-03-04,1997-04-01,1997-03-06,3,14.78,19,7.3,21,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Buchanan,Steven,Sales Manager,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10463,SUPRD,5,1997-03-04,1997-04-01,1997-03-06,3,14.78,42,11.2,50,0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Buchanan,Steven,Sales Manager,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14,26,0,0,1,Grains/Cereals,Leka Trading,Chandra Leka,Owner
10464,FURIB,4,1997-03-04,1997-04-01,1997-03-14,2,89,4,17.6,16,0.2,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10464,FURIB,4,1997-03-04,1997-04-01,1997-03-14,2,89,43,36.8,3,0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10464,FURIB,4,1997-03-04,1997-04-01,1997-03-14,2,89,56,30.4,30,0.2,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
